Date,DBO,GLD,SHY,SPY,TLT
2021-06-18,11.869917869567871,164.92999267578125,79.47409057617188,395.7635498046875,131.53634643554688
2021-06-21,12.088499069213867,166.9499969482422,79.49254608154297,401.4292907714844,129.33396911621094
2021-06-22,12.126513481140137,166.25,79.53865814208984,403.575439453125,129.64987182617188
2021-06-23,12.212045669555664,166.13999938964844,79.48329162597656,403.0890197753906,129.31593322753906
2021-06-24,12.259562492370605,166.0399932861328,79.49254608154297,405.47357177734375,129.52357482910156
2021-06-25,12.335591316223145,166.58999633789062,79.48329162597656,406.913818359375,128.17864990234375
2021-06-28,12.183533668518066,166.5800018310547,79.510986328125,407.7341613769531,129.4965362548828
2021-06-29,12.26906681060791,164.8300018310547,79.50177764892578,407.9534912109375,129.71311950683594
2021-06-30,12.250059127807617,165.6300048828125,79.5202407836914,408.2968444824219,130.2907257080078
2021-07-01,12.39261245727539,166.1999969482422,79.5045394897461,410.55743408203125,130.2979736328125
2021-07-02,12.478144645690918,167.2899932861328,79.54145050048828,413.6955871582031,131.08428955078125
2021-07-06,12.212045669555664,168.1199951171875,79.56914520263672,412.9420471191406,132.62069702148438
2021-07-07,11.90793228149414,168.75999450683594,79.578369140625,414.40142822265625,133.79554748535156
2021-07-08,12.126513481140137,168.64999389648438,79.61531066894531,411.02484130859375,134.31980895996094
2021-07-09,12.345094680786133,169.2100067138672,79.58761596679688,415.41241455078125,132.430908203125
2021-07-12,12.326087951660156,169.0,79.56914520263672,416.90045166015625,132.25921630859375
2021-07-13,12.544669151306152,169.22000122070312,79.5045394897461,415.479248046875,131.24696350097656
2021-07-14,12.212045669555664,171.0399932861328,79.55992889404297,416.0992126464844,132.73818969726562
2021-07-15,12.06949234008789,171.07000732421875,79.56914520263672,414.67803955078125,134.2023162841797
2021-07-16,12.078995704650879,169.41000366210938,79.55992889404297,411.4254150390625,133.94927978515625
2021-07-19,11.2806978225708,169.61000061035156,79.59685516357422,405.34954833984375,136.88653564453125
2021-07-20,11.432755470275879,169.38999938964844,79.6337890625,411.15838623046875,135.56703186035156
2021-07-21,11.869917869567871,168.75999450683594,79.6060791015625,414.48724365234375,133.84979248046875
2021-07-22,12.050485610961914,169.08999633789062,79.61531066894531,415.355224609375,135.11514282226562
